extra_trees_aac.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
2.40,0.00,1.00,0.48,0.00,0.95,0.00
2.50,0.00,1.00,0.48,0.00,0.95,0.00
2.60,0.00,1.00,0.48,0.00,0.95,0.00
2.70,0.00,1.00,0.48,0.00,0.95,0.00
2.80,0.00,1.00,0.48,0.00,0.95,0.00
2.90,0.00,1.00,0.48,0.00,0.95,0.00

svm_kfold_aac_n10.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.49,0.00,0.91,0.00
-2.90,1.00,0.00,0.49,0.00,0.91,0.00
-2.80,1.00,0.00,0.49,0.00,0.91,0.00
-2.70,1.00,0.00,0.49,0.00,0.91,0.00
-2.60,1.00,0.00,0.49,0.00,0.91,0.00
-2.50,1.00,0.00,0.49,0.00,0.91,0.00
-2.40,1.00,0.00,0.49,0.00,0.91,0.00
-2.30,1.00,0.00,0.49,0.00,0.91,0.00
-2.20,1.00,0.00,0.49,0.00,0.91,0.00
-2.10,1.00,0.00,0.49,0.00,0.91,0.00
-2.00,1.00,0.00,0.49,0.00,0.91,0.00
-1.90,1.00,0.00,0.49,0.00,0.91,0.00
-1.80,1.00,0.03,0.50,0.12,0.91,0.03
-1.70,1.00,0.05,0.51,0.16,0.91,0.05
-1.60,1.00,0.05,0.51,0.16,0.91,0.05
-1.50,1.00,0.05,0.51,0.16,0.91,0.05
-1.40,1.00,0.08,0.53,0.20,0.91,0.08
-1.30,1.00,0.11,0.54,0.24,0.91,0.11
-1.20,1.00,0.22,0.60,0.34,0.91,0.21
-1.10,1.00,0.30,0.64,0.41,0.91,0.29
-1.00,1.00,0.32,0.65,0.43,0.91,0.32
-0.90,0.97,0.38,0.67,0.43,0.91,0.34
-0.80,0.97,0.43,0.69,0.48,0.91,0.40
-0.70,0.97,0.54,0.75,0.56,0.91,0.51
-0.60,0.94,0.54,0.74,0.52,0.91,0.48
-0.50,0.91,0.62,0.76,0.56,0.91,0.53
-0.40,0.86,0.65,0.75,0.52,0.91,0.50
-0.30,0.86,0.70,0.78,0.57,0.91,0.56
-0.20,0.83,0.78,0.81,0.61,0.91,0.61
-0.10,0.83,0.78,0.81,0.61,0.91,0.61
0.00,0.80,0.81,0.81,0.61,0.91,0.61
0.10,0.77,0.81,0.79,0.58,0.91,0.58
0.20,0.77,0.86,0.82,0.64,0.91,0.64
0.30,0.74,0.95,0.85,0.71,0.91,0.69
0.40,0.74,0.97,0.86,0.74,0.91,0.72
0.50,0.66,1.00,0.83,0.70,0.91,0.66
0.60,0.63,1.00,0.82,0.68,0.91,0.63
0.70,0.60,1.00,0.81,0.66,0.91,0.61
0.80,0.60,1.00,0.81,0.66,0.91,0.61
0.90,0.54,1.00,0.78,0.62,0.91,0.55
1.00,0.46,1.00,0.74,0.55,0.91,0.46
1.10,0.34,1.00,0.68,0.46,0.91,0.35
1.20,0.17,1.00,0.60,0.31,0.91,0.18
1.30,0.14,1.00,0.58,0.28,0.91,0.15
1.40,0.06,1.00,0.54,0.17,0.91,0.06
1.50,0.06,1.00,0.54,0.17,0.91,0.06
1.60,0.06,1.00,0.54,0.17,0.91,0.06
1.70,0.03,1.00,0.53,0.12,0.91,0.03
1.80,0.00,1.00,0.51,0.00,0.91,0.00
1.90,0.00,1.00,0.51,0.00,0.91,0.00
2.00,0.00,1.00,0.51,0.00,0.91,0.00
2.10,0.00,1.00,0.51,0.00,0.91,0.00
2.20,0.00,1.00,0.51,0.00,0.91,0.00
2.30,0.00,1.00,0.51,0.00,0.91,0.00
2.40,0.00,1.00,0.51,0.00,0.91,0.00
2.50,0.00,1.00,0.51,0.00,0.91,0.00
2.60,0.00,1.00,0.51,0.00,0.91,0.00
2.70,0.00,1.00,0.51,0.00,0.91,0.00
2.80,0.00,1.00,0.51,0.00,0.91,0.00
2.90,0.00,1.00,0.51,0.00,0.91,0.00

svm_aac_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.02,0.49,0.10,0.95,0.02
-2.90,1.00,0.02,0.49,0.10,0.95,0.02
-2.80,1.00,0.03,0.50,0.13,0.95,0.03
-2.70,1.00,0.06,0.52,0.17,0.95,0.06
-2.60,1.00,0.07,0.52,0.19,0.95,0.07
-2.50,1.00,0.07,0.52,0.19,0.95,0.07
-2.40,1.00,0.11,0.54,0.23,0.95,0.10
-2.30,0.99,0.15,0.56,0.26,0.95,0.14
-2.20,0.99,0.16,0.57,0.28,0.95,0.15
-2.10,0.99,0.21,0.59,0.32,0.95,0.20
-2.00,0.99,0.22,0.60,0.33,0.95,0.21
-1.90,0.99,0.24,0.60,0.35,0.95,0.22
-1.80,0.99,0.30,0.64,0.40,0.95,0.29
-1.70,0.99,0.32,0.64,0.40,0.95,0.30
-1.60,0.99,0.35,0.66,0.43,0.95,0.33
-1.50,0.99,0.39,0.68,0.47,0.95,0.37
-1.40,0.99,0.42,0.69,0.49,0.95,0.40
-1.30,0.97,0.44,0.70,0.48,0.95,0.41
-1.20,0.97,0.49,0.72,0.52,0.95,0.45
-1.10,0.96,0.57,0.76,0.57,0.95,0.52
-1.00,0.94,0.61,0.77,0.58,0.95,0.54
-0.90,0.94,0.64,0.79,0.61,0.95,0.58
-0.80,0.93,0.71,0.82,0.65,0.95,0.64
-0.70,0.92,0.78,0.85,0.70,0.95,0.70
-0.60,0.92,0.84,0.88,0.76,0.95,0.76
-0.50,0.92,0.86,0.89,0.78,0.95,0.78
-0.40,0.92,0.88,0.90,0.80,0.95,0.80
-0.30,0.91,0.89,0.90,0.80,0.95,0.80
-0.20,0.91,0.92,0.92,0.83,0.95,0.83
-0.10,0.90,0.92,0.91,0.82,0.95,0.82
0.00,0.89,0.93,0.91,0.82,0.95,0.82
0.10,0.87,0.94,0.91,0.81,0.95,0.81
0.20,0.85,0.96,0.91,0.82,0.95,0.82
0.30,0.84,0.97,0.91,0.82,0.95,0.81
0.40,0.82,0.97,0.89,0.80,0.95,0.79
0.50,0.79,0.98,0.89,0.79,0.95,0.77
0.60,0.76,0.98,0.87,0.76,0.95,0.74
0.70,0.73,0.99,0.86,0.74,0.95,0.72
0.80,0.67,0.99,0.84,0.71,0.95,0.67
0.90,0.66,1.00,0.83,0.71,0.95,0.66
1.00,0.61,1.00,0.81,0.67,0.95,0.62
1.10,0.48,1.00,0.75,0.57,0.95,0.49
1.20,0.46,1.00,0.74,0.55,0.95,0.47
1.30,0.41,1.00,0.71,0.51,0.95,0.41
1.40,0.34,1.00,0.68,0.46,0.95,0.35
1.50,0.29,1.00,0.65,0.41,0.95,0.29
1.60,0.24,1.00,0.63,0.38,0.95,0.25
1.70,0.22,1.00,0.62,0.35,0.95,0.22
1.80,0.17,1.00,0.60,0.31,0.95,0.18
1.90,0.16,1.00,0.59,0.30,0.95,0.16
2.00,0.13,1.00,0.58,0.27,0.95,0.14
2.10,0.12,1.00,0.57,0.25,0.95,0.12
2.20,0.07,1.00,0.55,0.19,0.95,0.07
2.30,0.06,1.00,0.54,0.17,0.95,0.06
2.40,0.03,1.00,0.53,0.12,0.95,0.03
2.50,0.03,1.00,0.53,0.12,0.95,0.03
2.60,0.01,1.00,0.52,0.09,0.95,0.01
2.70,0.00,1.00,0.52,0.00,0.95,0.00
2.80,0.00,1.00,0.52,0.00,0.95,0.00
2.90,0.00,1.00,0.52,0.00,0.95,0.00

svm_kfold_aac_n15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.51,0.00,0.89,0.00
-2.90,1.00,0.00,0.51,0.00,0.89,0.00
-2.80,1.00,0.00,0.51,0.00,0.89,0.00
-2.70,1.00,0.00,0.51,0.00,0.89,0.00
-2.60,1.00,0.00,0.51,0.00,0.89,0.00
-2.50,1.00,0.03,0.53,0.13,0.89,0.04
-2.40,1.00,0.03,0.53,0.13,0.89,0.04
-2.30,1.00,0.10,0.56,0.24,0.89,0.11
-2.20,1.00,0.14,0.58,0.27,0.89,0.14
-2.10,1.00,0.14,0.58,0.27,0.89,0.14
-2.00,1.00,0.14,0.58,0.27,0.89,0.14
-1.90,1.00,0.17,0.59,0.31,0.89,0.17
-1.80,0.97,0.21,0.59,0.27,0.89,0.18
-1.70,0.97,0.21,0.59,0.27,0.89,0.18
-1.60,0.97,0.28,0.63,0.34,0.89,0.25
-1.50,0.97,0.38,0.68,0.43,0.89,0.35
-1.40,0.97,0.41,0.69,0.46,0.89,0.38
-1.30,0.93,0.45,0.69,0.44,0.89,0.38
-1.20,0.93,0.48,0.71,0.47,0.89,0.42
-1.10,0.93,0.52,0.73,0.50,0.89,0.45
-1.00,0.93,0.52,0.73,0.50,0.89,0.45
-0.90,0.93,0.55,0.75,0.53,0.89,0.49
-0.80,0.93,0.55,0.75,0.53,0.89,0.49
-0.70,0.93,0.59,0.76,0.56,0.89,0.52
-0.60,0.93,0.69,0.81,0.64,0.89,0.63
-0.50,0.93,0.79,0.86,0.73,0.89,0.73
-0.40,0.93,0.79,0.86,0.73,0.89,0.73
-0.30,0.93,0.83,0.88,0.77,0.89,0.76
-0.20,0.93,0.86,0.90,0.80,0.89,0.80
-0.10,0.90,0.86,0.88,0.76,0.89,0.76
0.00,0.87,0.90,0.88,0.76,0.89,0.76
0.10,0.87,0.90,0.88,0.76,0.89,0.76
0.20,0.83,0.93,0.88,0.77,0.89,0.76
0.30,0.80,0.93,0.86,0.74,0.89,0.73
0.40,0.80,0.93,0.86,0.74,0.89,0.73
0.50,0.80,0.93,0.86,0.74,0.89,0.73
0.60,0.73,0.93,0.83,0.68,0.89,0.66
0.70,0.67,0.93,0.80,0.62,0.89,0.59
0.80,0.60,0.93,0.76,0.56,0.89,0.53
0.90,0.57,0.93,0.75,0.53,0.89,0.49
1.00,0.47,0.93,0.69,0.45,0.89,0.39
1.10,0.47,0.93,0.69,0.45,0.89,0.39
1.20,0.37,0.93,0.64,0.36,0.89,0.29
1.30,0.30,0.93,0.61,0.30,0.89,0.23
1.40,0.20,0.93,0.56,0.19,0.89,0.13
1.50,0.20,0.97,0.58,0.26,0.89,0.16
1.60,0.10,0.97,0.53,0.13,0.89,0.06
1.70,0.07,0.97,0.51,0.07,0.89,0.03
1.80,0.03,0.97,0.49,-0.00,0.89,-0.00
1.90,0.03,1.00,0.51,0.13,0.89,0.03
2.00,0.00,1.00,0.49,0.00,0.89,0.00
2.10,0.00,1.00,0.49,0.00,0.89,0.00
2.20,0.00,1.00,0.49,0.00,0.89,0.00
2.30,0.00,1.00,0.49,0.00,0.89,0.00
2.40,0.00,1.00,0.49,0.00,0.89,0.00
2.50,0.00,1.00,0.49,0.00,0.89,0.00
2.60,0.00,1.00,0.49,0.00,0.89,0.00
2.70,0.00,1.00,0.49,0.00,0.89,0.00
2.80,0.00,1.00,0.49,0.00,0.89,0.00
2.90,0.00,1.00,0.49,0.00,0.89,0.00

svm_aac_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.50,0.00,0.91,0.00
-2.90,1.00,0.00,0.50,0.00,0.91,0.00
-2.80,1.00,0.00,0.50,0.00,0.91,0.00
-2.70,1.00,0.00,0.50,0.00,0.91,0.00
-2.60,1.00,0.00,0.50,0.00,0.91,0.00
-2.50,1.00,0.00,0.50,0.00,0.91,0.00
-2.40,1.00,0.00,0.50,0.00,0.91,0.00
-2.30,1.00,0.01,0.50,0.05,0.91,0.01
-2.20,1.00,0.01,0.50,0.05,0.91,0.01
-2.10,1.00,0.02,0.51,0.09,0.91,0.02
-2.00,1.00,0.04,0.52,0.14,0.91,0.04
-1.90,1.00,0.05,0.52,0.16,0.91,0.05
-1.80,1.00,0.09,0.55,0.22,0.91,0.09
-1.70,1.00,0.12,0.56,0.25,0.91,0.12
-1.60,0.99,0.14,0.57,0.26,0.91,0.14
-1.50,0.99,0.18,0.58,0.28,0.91,0.16
-1.40,0.98,0.23,0.61,0.33,0.91,0.22
-1.30,0.97,0.29,0.63,0.36,0.91,0.26
-1.20,0.96,0.37,0.66,0.41,0.91,0.33
-1.10,0.95,0.43,0.69,0.44,0.91,0.38
-1.00,0.94,0.51,0.72,0.49,0.91,0.44
-0.90,0.91,0.57,0.74,0.51,0.91,0.48
-0.80,0.90,0.62,0.76,0.55,0.91,0.52
-0.70,0.90,0.70,0.80,0.61,0.91,0.60
-0.60,0.87,0.74,0.81,0.62,0.91,0.61
-0.50,0.84,0.80,0.82,0.64,0.91,0.64
-0.40,0.84,0.85,0.85,0.70,0.91,0.70
-0.30,0.83,0.87,0.85,0.70,0.91,0.70
-0.20,0.83,0.89,0.86,0.72,0.91,0.72
-0.10,0.82,0.90,0.86,0.72,0.91,0.72
0.00,0.81,0.93,0.87,0.75,0.91,0.74
0.10,0.80,0.95,0.88,0.76,0.91,0.75
0.20,0.79,0.95,0.87,0.76,0.91,0.75
0.30,0.75,0.96,0.85,0.72,0.91,0.71
0.40,0.73,0.96,0.84,0.71,0.91,0.69
0.50,0.69,0.96,0.83,0.68,0.91,0.66
0.60,0.66,0.97,0.81,0.66,0.91,0.63
0.70,0.65,0.97,0.81,0.66,0.91,0.62
0.80,0.61,0.97,0.79,0.62,0.91,0.58
0.90,0.58,0.97,0.78,0.60,0.91,0.55
1.00,0.46,0.98,0.72,0.52,0.91,0.44
1.10,0.41,0.99,0.70,0.49,0.91,0.40
1.20,0.38,0.99,0.68,0.47,0.91,0.37
1.30,0.29,0.99,0.64,0.39,0.91,0.28
1.40,0.24,0.99,0.61,0.35,0.91,0.23
1.50,0.22,0.99,0.60,0.33,0.91,0.21
1.60,0.19,0.99,0.59,0.31,0.91,0.18
1.70,0.13,1.00,0.57,0.26,0.91,0.13
1.80,0.07,1.00,0.54,0.19,0.91,0.07
1.90,0.03,1.00,0.52,0.13,0.91,0.03
2.00,0.02,1.00,0.51,0.10,0.91,0.02
2.10,0.01,1.00,0.50,0.05,0.91,0.01
2.20,0.00,1.00,0.50,0.00,0.91,0.00
2.30,0.00,1.00,0.50,0.00,0.91,0.00
2.40,0.00,1.00,0.50,0.00,0.91,0.00
2.50,0.00,1.00,0.50,0.00,0.91,0.00
2.60,0.00,1.00,0.50,0.00,0.91,0.00
2.70,0.00,1.00,0.50,0.00,0.91,0.00
2.80,0.00,1.00,0.50,0.00,0.91,0.00
2.90,0.00,1.00,0.50,0.00,0.91,0.00

svm_kfold_aac_nc5.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.48,0.00,0.93,0.00
-2.90,1.00,0.00,0.48,0.00,0.93,0.00
-2.80,1.00,0.00,0.48,0.00,0.93,0.00
-2.70,1.00,0.00,0.48,0.00,0.93,0.00
-2.60,1.00,0.00,0.48,0.00,0.93,0.00
-2.50,1.00,0.00,0.48,0.00,0.93,0.00
-2.40,1.00,0.00,0.48,0.00,0.93,0.00
-2.30,1.00,0.00,0.48,0.00,0.93,0.00
-2.20,1.00,0.00,0.48,0.00,0.93,0.00
-2.10,1.00,0.00,0.48,0.00,0.93,0.00
-2.00,1.00,0.00,0.48,0.00,0.93,0.00
-1.90,1.00,0.00,0.48,0.00,0.93,0.00
-1.80,1.00,0.00,0.48,0.00,0.93,0.00
-1.70,1.00,0.03,0.49,0.11,0.93,0.02
-1.60,1.00,0.03,0.49,0.11,0.93,0.02
-1.50,1.00,0.03,0.49,0.11,0.93,0.02
-1.40,1.00,0.03,0.49,0.11,0.93,0.02
-1.30,1.00,0.07,0.52,0.19,0.93,0.07
-1.20,1.00,0.10,0.53,0.23,0.93,0.10
-1.10,1.00,0.15,0.56,0.28,0.93,0.15
-1.00,1.00,0.15,0.56,0.28,0.93,0.15
-0.90,0.97,0.25,0.60,0.32,0.93,0.22
-0.80,0.97,0.30,0.62,0.36,0.93,0.27
-0.70,0.95,0.38,0.65,0.39,0.93,0.31
-0.60,0.95,0.42,0.68,0.43,0.93,0.36
-0.50,0.95,0.55,0.74,0.53,0.93,0.49
-0.40,0.95,0.65,0.79,0.62,0.93,0.59
-0.30,0.95,0.75,0.84,0.71,0.93,0.69
-0.20,0.92,0.75,0.83,0.68,0.93,0.66
-0.10,0.86,0.85,0.86,0.71,0.93,0.71
0.00,0.84,0.90,0.87,0.74,0.93,0.74
0.10,0.76,0.93,0.84,0.69,0.93,0.69
0.20,0.73,0.97,0.86,0.73,0.93,0.71
0.30,0.68,0.97,0.83,0.69,0.93,0.66
0.40,0.68,0.97,0.83,0.69,0.93,0.66
0.50,0.62,0.97,0.81,0.64,0.93,0.60
0.60,0.57,0.97,0.78,0.60,0.93,0.55
0.70,0.51,1.00,0.77,0.60,0.93,0.52
0.80,0.46,1.00,0.74,0.55,0.93,0.47
0.90,0.41,1.00,0.71,0.51,0.93,0.41
1.00,0.32,1.00,0.68,0.45,0.93,0.33
1.10,0.24,1.00,0.64,0.38,0.93,0.25
1.20,0.19,1.00,0.61,0.33,0.93,0.20
1.30,0.19,1.00,0.61,0.33,0.93,0.20
1.40,0.00,1.00,0.52,0.00,0.93,0.00
1.50,0.00,1.00,0.52,0.00,0.93,0.00
1.60,0.00,1.00,0.52,0.00,0.93,0.00
1.70,0.00,1.00,0.52,0.00,0.93,0.00
1.80,0.00,1.00,0.52,0.00,0.93,0.00
1.90,0.00,1.00,0.52,0.00,0.93,0.00
2.00,0.00,1.00,0.52,0.00,0.93,0.00
2.10,0.00,1.00,0.52,0.00,0.93,0.00
2.20,0.00,1.00,0.52,0.00,0.93,0.00
2.30,0.00,1.00,0.52,0.00,0.93,0.00
2.40,0.00,1.00,0.52,0.00,0.93,0.00
2.50,0.00,1.00,0.52,0.00,0.93,0.00
2.60,0.00,1.00,0.52,0.00,0.93,0.00
2.70,0.00,1.00,0.52,0.00,0.93,0.00
2.80,0.00,1.00,0.52,0.00,0.93,0.00
2.90,0.00,1.00,0.52,0.00,0.93,0.00

svm_aac_nc10.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.52,0.00,0.97,0.00
-2.90,1.00,0.00,0.52,0.00,0.97,0.00
-2.80,1.00,0.00,0.52,0.00,0.97,0.00
-2.70,1.00,0.01,0.53,0.06,0.97,0.01
-2.60,1.00,0.02,0.53,0.10,0.97,0.02
-2.50,1.00,0.03,0.54,0.12,0.97,0.03
-2.40,1.00,0.03,0.54,0.12,0.97,0.03
-2.30,1.00,0.03,0.54,0.14,0.97,0.04
-2.20,1.00,0.05,0.55,0.17,0.97,0.05
-2.10,1.00,0.09,0.57,0.23,0.97,0.10
-2.00,1.00,0.14,0.59,0.28,0.97,0.15
-1.90,1.00,0.20,0.62,0.34,0.97,0.21
-1.80,1.00,0.25,0.64,0.39,0.97,0.26
-1.70,1.00,0.30,0.67,0.43,0.97,0.31
-1.60,0.99,0.36,0.69,0.46,0.97,0.36
-1.50,0.99,0.40,0.71,0.49,0.97,0.40
-1.40,0.99,0.46,0.74,0.54,0.97,0.46
-1.30,0.99,0.49,0.75,0.57,0.97,0.50
-1.20,0.99,0.54,0.78,0.60,0.97,0.54
-1.10,0.98,0.58,0.79,0.62,0.97,0.57
-1.00,0.98,0.62,0.81,0.65,0.97,0.61
-0.90,0.97,0.67,0.83,0.69,0.97,0.66
-0.80,0.97,0.72,0.85,0.72,0.97,0.70
-0.70,0.96,0.75,0.86,0.73,0.97,0.71
-0.60,0.96,0.78,0.87,0.75,0.97,0.74
-0.50,0.95,0.83,0.89,0.78,0.97,0.78
-0.40,0.93,0.87,0.90,0.80,0.97,0.79
-0.30,0.91,0.88,0.90,0.80,0.97,0.79
-0.20,0.91,0.92,0.91,0.82,0.97,0.82
-0.10,0.88,0.94,0.91,0.82,0.97,0.82
0.00,0.86,0.94,0.90,0.80,0.97,0.80
0.10,0.84,0.95,0.89,0.79,0.97,0.78
0.20,0.83,0.96,0.89,0.79,0.97,0.78
0.30,0.81,0.97,0.88,0.78,0.97,0.76
0.40,0.79,0.99,0.89,0.79,0.97,0.78
0.50,0.79,0.99,0.88,0.79,0.97,0.77
0.60,0.76,0.99,0.87,0.77,0.97,0.75
0.70,0.73,0.99,0.86,0.74,0.97,0.72
0.80,0.72,0.99,0.85,0.74,0.97,0.71
0.90,0.69,0.99,0.84,0.71,0.97,0.68
1.00,0.66,0.99,0.82,0.69,0.97,0.65
1.10,0.59,0.99,0.78,0.63,0.97,0.58
1.20,0.53,1.00,0.75,0.59,0.97,0.52
1.30,0.45,1.00,0.71,0.53,0.97,0.44
1.40,0.41,1.00,0.69,0.50,0.97,0.40
1.50,0.36,1.00,0.67,0.46,0.97,0.35
1.60,0.30,1.00,0.63,0.41,0.97,0.29
1.70,0.24,1.00,0.60,0.36,0.97,0.23
1.80,0.18,1.00,0.57,0.31,0.97,0.17
1.90,0.13,1.00,0.54,0.25,0.97,0.12
2.00,0.09,1.00,0.52,0.21,0.97,0.09
2.10,0.07,1.00,0.51,0.18,0.97,0.07
2.20,0.05,1.00,0.50,0.16,0.97,0.05
2.30,0.04,1.00,0.50,0.14,0.97,0.04
2.40,0.04,1.00,0.49,0.13,0.97,0.04
2.50,0.03,1.00,0.49,0.11,0.97,0.03
2.60,0.02,1.00,0.48,0.09,0.97,0.02
2.70,0.01,1.00,0.48,0.05,0.97,0.01
2.80,0.00,1.00,0.48,0.00,0.97,0.00
2.90,0.00,1.00,0.48,0.00,0.97,0.00

svm_kfold_aac_nc10.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.00,0.49,0.00,0.90,0.00
-2.90,1.00,0.00,0.49,0.00,0.90,0.00
-2.80,1.00,0.00,0.49,0.00,0.90,0.00
-2.70,1.00,0.00,0.49,0.00,0.90,0.00
-2.60,1.00,0.00,0.49,0.00,0.90,0.00
-2.50,1.00,0.00,0.49,0.00,0.90,0.00
-2.40,1.00,0.00,0.49,0.00,0.90,0.00
-2.30,1.00,0.00,0.49,0.00,0.90,0.00
-2.20,1.00,0.00,0.49,0.00,0.90,0.00
-2.10,1.00,0.00,0.49,0.00,0.90,0.00
-2.00,1.00,0.00,0.49,0.00,0.90,0.00
-1.90,1.00,0.00,0.49,0.00,0.90,0.00
-1.80,1.00,0.03,0.50,0.12,0.90,0.03
-1.70,1.00,0.05,0.51,0.16,0.90,0.05
-1.60,1.00,0.08,0.53,0.20,0.90,0.08
-1.50,1.00,0.08,0.53,0.20,0.90,0.08
-1.40,0.97,0.19,0.57,0.26,0.90,0.16
-1.30,0.97,0.27,0.61,0.34,0.90,0.24
-1.20,0.97,0.32,0.64,0.38,0.90,0.29
-1.10,0.94,0.32,0.62,0.34,0.90,0.26
-1.00,0.91,0.41,0.65,0.37,0.90,0.32
-0.90,0.91,0.46,0.68,0.42,0.90,0.37
-0.80,0.91,0.59,0.75,0.53,0.90,0.50
-0.70,0.91,0.62,0.76,0.56,0.90,0.53
-0.60,0.91,0.65,0.78,0.58,0.90,0.56
-0.50,0.89,0.65,0.76,0.55,0.90,0.53
-0.40,0.89,0.78,0.83,0.67,0.90,0.67
-0.30,0.89,0.78,0.83,0.67,0.90,0.67
-0.20,0.89,0.84,0.86,0.72,0.90,0.72
-0.10,0.89,0.89,0.89,0.78,0.90,0.78
0.00,0.89,0.89,0.89,0.78,0.90,0.78
0.10,0.86,0.89,0.88,0.75,0.90,0.75
0.20,0.86,0.89,0.88,0.75,0.90,0.75
0.30,0.80,0.89,0.85,0.70,0.90,0.69
0.40,0.80,0.92,0.86,0.73,0.90,0.72
0.50,0.77,0.95,0.86,0.73,0.90,0.72
0.60,0.74,0.95,0.85,0.71,0.90,0.69
0.70,0.71,0.95,0.83,0.68,0.90,0.66
0.80,0.66,0.97,0.82,0.67,0.90,0.64
0.90,0.63,0.97,0.81,0.64,0.90,0.61
1.00,0.60,0.97,0.79,0.62,0.90,0.58
1.10,0.51,0.97,0.75,0.55,0.90,0.49
1.20,0.43,0.97,0.71,0.48,0.90,0.41
1.30,0.29,1.00,0.65,0.41,0.90,0.29
1.40,0.17,1.00,0.60,0.31,0.90,0.18
1.50,0.09,1.00,0.56,0.21,0.90,0.09
1.60,0.09,1.00,0.56,0.21,0.90,0.09
1.70,0.06,1.00,0.54,0.17,0.90,0.06
1.80,0.00,1.00,0.51,0.00,0.90,0.00
1.90,0.00,1.00,0.51,0.00,0.90,0.00
2.00,0.00,1.00,0.51,0.00,0.90,0.00
2.10,0.00,1.00,0.51,0.00,0.90,0.00
2.20,0.00,1.00,0.51,0.00,0.90,0.00
2.30,0.00,1.00,0.51,0.00,0.90,0.00
2.40,0.00,1.00,0.51,0.00,0.90,0.00
2.50,0.00,1.00,0.51,0.00,0.90,0.00
2.60,0.00,1.00,0.51,0.00,0.90,0.00
2.70,0.00,1.00,0.51,0.00,0.90,0.00
2.80,0.00,1.00,0.51,0.00,0.90,0.00
2.90,0.00,1.00,0.51,0.00,0.90,0.00

svm_aac_nc15.txt
Threshold,Senstivity,Specificity,Accuracy,MCC,ROC_AUC,Kappa
-3.00,1.00,0.01,0.49,0.08,0.97,0.01
-2.90,1.00,0.03,0.50,0.13,0.97,0.03
-2.80,1.00,0.07,0.52,0.19,0.97,0.07
-2.70,1.00,0.09,0.53,0.21,0.97,0.08
-2.60,1.00,0.09,0.53,0.22,0.97,0.09
-2.50,0.99,0.09,0.53,0.19,0.97,0.08
-2.40,0.99,0.11,0.54,0.21,0.97,0.10
-2.30,0.99,0.17,0.57,0.28,0.97,0.16
-2.20,0.99,0.19,0.58,0.29,0.97,0.17
-2.10,0.99,0.22,0.59,0.32,0.97,0.20
-2.00,0.99,0.30,0.63,0.39,0.97,0.28
-1.90,0.98,0.34,0.65,0.41,0.97,0.31
-1.80,0.98,0.38,0.67,0.44,0.97,0.35
-1.70,0.98,0.43,0.70,0.49,0.97,0.41
-1.60,0.98,0.47,0.72,0.52,0.97,0.45
-1.50,0.97,0.53,0.75,0.56,0.97,0.50
-1.40,0.97,0.55,0.76,0.57,0.97,0.52
-1.30,0.97,0.57,0.77,0.59,0.97,0.54
-1.20,0.97,0.65,0.81,0.65,0.97,0.62
-1.10,0.97,0.70,0.83,0.69,0.97,0.66
-1.00,0.97,0.73,0.85,0.72,0.97,0.70
-0.90,0.97,0.76,0.86,0.74,0.97,0.72
-0.80,0.97,0.80,0.88,0.77,0.97,0.76
-0.70,0.96,0.82,0.88,0.78,0.97,0.77
-0.60,0.95,0.85,0.90,0.80,0.97,0.80
-0.50,0.94,0.87,0.90,0.81,0.97,0.80
-0.40,0.94,0.91,0.92,0.84,0.97,0.84
-0.30,0.94,0.92,0.93,0.86,0.97,0.86
-0.20,0.94,0.93,0.93,0.86,0.97,0.86
-0.10,0.92,0.94,0.93,0.86,0.97,0.86
0.00,0.92,0.95,0.93,0.86,0.97,0.86
0.10,0.89,0.96,0.93,0.85,0.97,0.85
0.20,0.87,0.97,0.92,0.85,0.97,0.84
0.30,0.87,0.98,0.93,0.86,0.97,0.85
0.40,0.85,0.99,0.92,0.85,0.97,0.84
0.50,0.83,0.99,0.91,0.83,0.97,0.82
0.60,0.80,0.99,0.90,0.81,0.97,0.80
0.70,0.78,0.99,0.89,0.80,0.97,0.78
0.80,0.76,1.00,0.88,0.79,0.97,0.77
0.90,0.74,1.00,0.87,0.77,0.97,0.75
1.00,0.69,1.00,0.85,0.73,0.97,0.70
1.10,0.66,1.00,0.83,0.71,0.97,0.66
1.20,0.58,1.00,0.80,0.65,0.97,0.59
1.30,0.51,1.00,0.76,0.59,0.97,0.52
1.40,0.44,1.00,0.73,0.54,0.97,0.45
1.50,0.38,1.00,0.70,0.49,0.97,0.39
1.60,0.34,1.00,0.68,0.46,0.97,0.35
