Threshold: -3.00 ,Senstivity: 1.00 ,Specificity: 0.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: -0.70 ,Senstivity: 0.90 ,Specificity: 0.19 ,Accuracy: 0.54 ,mcc scores: 0.12 ,roc-auc scores: 0.63 ,cohen scores: 0.08 
Threshold: -0.60 ,Senstivity: 0.89 ,Specificity: 0.21 ,Accuracy: 0.55 ,mcc scores: 0.13 ,roc-auc scores: 0.63 ,cohen scores: 0.09 
Threshold: -0.50 ,Senstivity: 0.84 ,Specificity: 0.23 ,Accuracy: 0.54 ,mcc scores: 0.10 ,roc-auc scores: 0.63 ,cohen scores: 0.08 
Threshold: -0.40 ,Senstivity: 0.81 ,Specificity: 0.28 ,Accuracy: 0.54 ,mcc scores: 0.10 ,roc-auc scores: 0.63 ,cohen scores: 0.09 
Threshold: -0.30 ,Senstivity: 0.80 ,Specificity: 0.31 ,Accuracy: 0.56 ,mcc scores: 0.13 ,roc-auc scores: 0.63 ,cohen scores: 0.11 
Threshold: -0.20 ,Senstivity: 0.78 ,Specificity: 0.35 ,Accuracy: 0.56 ,mcc scores: 0.14 ,roc-auc scores: 0.63 ,cohen scores: 0.13 
Threshold: -0.10 ,Senstivity: 0.76 ,Specificity: 0.39 ,Accuracy: 0.57 ,mcc scores: 0.16 ,roc-auc scores: 0.63 ,cohen scores: 0.15 
Threshold: 0.00 ,Senstivity: 0.74 ,Specificity: 0.40 ,Accuracy: 0.57 ,mcc scores: 0.15 ,roc-auc scores: 0.63 ,cohen scores: 0.15 
Threshold: 0.10 ,Senstivity: 0.74 ,Specificity: 0.44 ,Accuracy: 0.59 ,mcc scores: 0.18 ,roc-auc scores: 0.63 ,cohen scores: 0.17 
Threshold: 0.20 ,Senstivity: 0.68 ,Specificity: 0.46 ,Accuracy: 0.57 ,mcc scores: 0.14 ,roc-auc scores: 0.63 ,cohen scores: 0.14 
Threshold: 0.30 ,Senstivity: 0.67 ,Specificity: 0.50 ,Accuracy: 0.58 ,mcc scores: 0.17 ,roc-auc scores: 0.63 ,cohen scores: 0.17 
Threshold: 0.40 ,Senstivity: 0.62 ,Specificity: 0.53 ,Accuracy: 0.58 ,mcc scores: 0.15 ,roc-auc scores: 0.63 ,cohen scores: 0.15 
Threshold: 0.50 ,Senstivity: 0.61 ,Specificity: 0.56 ,Accuracy: 0.59 ,mcc scores: 0.17 ,roc-auc scores: 0.63 ,cohen scores: 0.17 
Threshold: 0.60 ,Senstivity: 0.60 ,Specificity: 0.61 ,Accuracy: 0.61 ,mcc scores: 0.21 ,roc-auc scores: 0.63 ,cohen scores: 0.21 
Threshold: 0.70 ,Senstivity: 0.57 ,Specificity: 0.64 ,Accuracy: 0.61 ,mcc scores: 0.21 ,roc-auc scores: 0.63 ,cohen scores: 0.21 
Threshold: 0.80 ,Senstivity: 0.56 ,Specificity: 0.66 ,Accuracy: 0.61 ,mcc scores: 0.23 ,roc-auc scores: 0.63 ,cohen scores: 0.23 
Threshold: 0.90 ,Senstivity: 0.55 ,Specificity: 0.70 ,Accuracy: 0.63 ,mcc scores: 0.26 ,roc-auc scores: 0.63 ,cohen scores: 0.25 
Threshold: 1.00 ,Senstivity: 0.45 ,Specificity: 0.76 ,Accuracy: 0.61 ,mcc scores: 0.22 ,roc-auc scores: 0.63 ,cohen scores: 0.21 
Threshold: 1.10 ,Senstivity: 0.32 ,Specificity: 0.83 ,Accuracy: 0.58 ,mcc scores: 0.17 ,roc-auc scores: 0.63 ,cohen scores: 0.15 
Threshold: 1.20 ,Senstivity: 0.26 ,Specificity: 0.90 ,Accuracy: 0.58 ,mcc scores: 0.20 ,roc-auc scores: 0.63 ,cohen scores: 0.16 
Threshold: 1.30 ,Senstivity: 0.19 ,Specificity: 0.92 ,Accuracy: 0.55 ,mcc scores: 0.16 ,roc-auc scores: 0.63 ,cohen scores: 0.11 
Threshold: 1.40 ,Senstivity: 0.12 ,Specificity: 0.93 ,Accuracy: 0.52 ,mcc scores: 0.08 ,roc-auc scores: 0.63 ,cohen scores: 0.05 
Threshold: 1.50 ,Senstivity: 0.05 ,Specificity: 0.97 ,Accuracy: 0.51 ,mcc scores: 0.06 ,roc-auc scores: 0.63 ,cohen scores: 0.02 
Threshold: 1.60 ,Senstivity: 0.03 ,Specificity: 0.98 ,Accuracy: 0.51 ,mcc scores: 0.05 ,roc-auc scores: 0.63 ,cohen scores: 0.02 
Threshold: 1.70 ,Senstivity: 0.01 ,Specificity: 0.99 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 1.80 ,Senstivity: 0.01 ,Specificity: 0.99 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 1.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.00 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.10 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.20 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.30 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.40 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.50 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.60 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.70 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.80 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
Threshold: 2.90 ,Senstivity: 0.00 ,Specificity: 1.00 ,Accuracy: 0.50 ,mcc scores: 0.00 ,roc-auc scores: 0.63 ,cohen scores: 0.00 
